AMH_1_1_12	AMH_1_2_10	AMH_2_1_12	AMH_2_2_12	BAN_1_1_12	BAN_1_2_10	BAN_2_1_10	BAN_2_2_10	BED_1_1_12	BED_1_2_10	BED_2_1_12	BED_2_2_10	BPL_1_1_10	BPL_1_2_12	BPL_2_1_10	BPL_2_2_12	BTT_1_1_12	BTT_1_2_10	BTT_2_1_12	BTT_2_2_12	CMP_1_1_10	CMP_1_2_12	CMP_2_1_10	CMP_2_2_10	CPI_1_1_12	CPI_1_2_10	CPI_2_1_12	CPI_2_2_12	CQC_1_1_10	CQC_1_2_12	CQC_2_1_10	CQC_2_2_10	Only identified by site	Reverse	Potential contaminant	ANOVA Significant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	ANOVA p value	ANOVA q-value	Protein IDs	Majority protein IDs	Protein names	Gene names	Fasta headers
4.3758E+07	3.952702E+07	5.311201E+07	7.866297E+07	1.1941E+08	1.334999E+08	1.6846E+08	1.3225E+08	7.394395E+07	8.831904E+07	8.801702E+07	6.243704E+07	5.413097E+07	5.033399E+07	2.822099E+07	5.237199E+07	7.370298E+07	7.930202E+07	9.433595E+07	8.678802E+07	7.005696E+07	5.416498E+07	1.046301E+08	1.311001E+08	2.632101E+07	1.582599E+07	1.8956E+07	2.5675E+07	8.461498E+07	1.0828E+08	2.127499E+08	1.795399E+08				+	5	5	5	32.6	32.6	32.6	24.7	0	107.47	1949200000	131	2.44923474390696E-08	0.000568807339449541	Q12354	Q12354	Acyl-protein thioesterase 1		sp|Q12354|APTH1_YEAST Acyl-protein thioesterase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YLR118C PE=1 SV=1
5.0476E+07	4.553401E+07	3.926301E+07	4.8819E+07	2.718401E+07	4.169601E+07	4.845102E+07	4.549201E+07	3.472701E+07	4.215401E+07	4.569901E+07	5.931798E+07	5.051799E+07	4.473698E+07	3.3038E+07	4.6628E+07	8.803797E+07	8.002198E+07	8.757802E+07	8.524297E+07	6.910204E+07	5.345599E+07	6.220798E+07	8.556804E+07	4.184998E+07	2.225201E+07	5.620102E+07	5.1097E+07	5.585702E+07	9.626906E+07	5.9796E+07	8.336502E+07				+	6	6	6	14.9	14.9	14.9	45.776	0	34.399	1402000000	112	0.000282639364796176	0.00419739292364991	Q12355	Q12355	Cell wall mannoprotein PST1	PST1	sp|Q12355|PST1_YEAST Cell wall mannoprotein PST1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PST1 PE=1 SV=1
1.808499E+07	3.463398E+07	2.372299E+07	2.097199E+07	2.247999E+07	3.3138E+07	3.182498E+07	3.284698E+07	3.3208E+07	4.126802E+07	2.566201E+07	3.966302E+07	2.282701E+07	1.893401E+07	2.546399E+07	1.566599E+07	1.606301E+07	2.8299E+07	2.197701E+07	1.8437E+07	3.067901E+07	3.7455E+07	2.903202E+07	3.3807E+07	2.8855E+07	2.9956E+07	2.6291E+07	2.399499E+07	2.887198E+07	2.9043E+07	3.246902E+07	2.652099E+07				+	3	3	3	10.2	10.2	10.2	30.028	0	5.2054	637950000	84	0.00336989428860087	0.0139450884685784	Q12359	Q12359	Ammonia transport outward protein 3	ATO3	sp|Q12359|ATO3_YEAST Ammonia transport outward protein 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATO3 PE=1 SV=1
9566096	8960597	7049196	7904296	5034378	9149898	7180002	5575499	8531795	7580396	6371699	3226798	9465002	1.204301E+07	8250104	8700804	8231495	1.967099E+07	9800995	1.194601E+07	4557201	1423514	5164802	2183121	9500394	1.1485E+07	6545097	6313196	3322130	3008436	4589398	6545002				+	5	5	5	12.5	12.5	12.5	67.035	0	7.4625	199620000	30	0.000255418538562837	0.00397722960151803	Q12362	Q12362	Bifunctional protein RIB2;tRNA pseudouridine(32) synthase, cytoplasmic;Diaminohydroxyphosphoribosylaminopyrimidine deaminase	RIB2	sp|Q12362|RIB2_YEAST Bifunctional protein RIB2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RIB2 PE=1 SV=1
4.652498E+08	5.035202E+08	6.040998E+08	5.801999E+08	7.435204E+08	7.399999E+08	6.070004E+08	6.291798E+08	1.036899E+09	9.5411E+08	9.377997E+08	1.349801E+09	6.973105E+08	6.702197E+08	1.2473E+09	1.0339E+09	7.667896E+08	8.621895E+08	1.301299E+09	1.476499E+09	4.470801E+08	4.635001E+08	8.695605E+08	9.337703E+08	6.281101E+08	6.154699E+08	1.0502E+09	9.793598E+08	3.369099E+08	4.504703E+08	6.6672E+08	6.6452E+08				+	20	20	20	65	65	65	48.382	0	197.56	18796000000	627	0.00301308873528083	0.0131761786600496	Q12363	Q12363	Transcriptional modulator WTM1	WTM1	sp|Q12363|WTM1_YEAST Transcriptional modulator WTM1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=WTM1 PE=1 SV=1
1.143099E+07	6.5847E+07	1.601401E+07	1543730	1.2153E+08	2.110399E+07	1.777201E+07	1.0272E+08	1.298E+07	1.6488E+07	1.4468E+07	1.909999E+08	1.696101E+07	1.909901E+07	3849791	7.939202E+07	1695753	1.556901E+07	3680645	5832540	3626561	8723160	7115159	1614762	1.5743E+07	1.412401E+07	2285401	1.068541E+07	9706744	2.297999E+07	8250496	9906202					3	3	3	10.1	10.1	10.1	45.384	0.00090992	3.36	574330000	15	0.0578503483884711	0.0689713831478537	Q12365	Q12365	Spindle pole component BBP1	BBP1	sp|Q12365|BBP1_YEAST Spindle pole component BBP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BBP1 PE=1 SV=1
1.2621E+07	1.459699E+07	1.493701E+07	1.3221E+07	1.7834E+07	1.872599E+07	1.7049E+07	2.822599E+07	1.2724E+07	9247394	1.075199E+07	5857531	1.212799E+07	1.2344E+07	1.261099E+07	1.208101E+07	1.0822E+07	1.3049E+07	8499900	1.1568E+07	1.279501E+07	1409754	7311350	6138902	1.434799E+07	1.609E+07	1.2712E+07	1.2218E+07	4.917001E+07	4.3399E+07	1.3491E+07	1.1329E+07				+	7	7	7	41.8	41.8	41.8	22.678	0	6.7442	318040000	47	0.00467011239389869	0.0163981481481481	Q12368	Q12368	23 kDa U4/U6.U5 small nuclear ribonucleoprotein component	SNU23	sp|Q12368|SNU23_YEAST 23 kDa U4/U6.U5 small nuclear ribonucleoprotein component OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNU23 PE=1 SV=1
7.8826E+07	7.950305E+07	7.721099E+07	1.0799E+08	7.821105E+07	9.253594E+07	9.652203E+07	9.439896E+07	1.1183E+08	1.082599E+08	1.064499E+08	7.491298E+07	8.438294E+07	8.871599E+07	6.1284E+07	8.614899E+07	1.0061E+08	9.556805E+07	6.100301E+07	5.138403E+07	1.358401E+08	1.3404E+08	6.426401E+07	6.305496E+07	6.961498E+07	7.240599E+07	5.674402E+07	7.089402E+07	2.2104E+08	2.1496E+08	9.353704E+07	9.395397E+07					9	9	9	28.6	28.6	28.6	43.428	0	46.748	1922300000	127	0.0388573503553638	0.0539678238780694	Q12373	Q12373	HAT1-interacting factor 1	HIF1	sp|Q12373|HIF1_YEAST HAT1-interacting factor 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HIF1 PE=1 SV=1
3.337798E+07	3.117802E+07	4.928201E+07	3.973198E+07	3.426299E+07	4.550097E+07	2.476E+07	2.741101E+07	2.659799E+07	3.426099E+07	3.1725E+07	3.097899E+07	2.2587E+07	2.381399E+07	1.001399E+07	1.861401E+07	2.5628E+07	2.316E+07	2.6883E+07	1.9933E+07	2.9299E+07	3.1863E+07	3.753E+07	2.112401E+07	3.399299E+07	3.363998E+07	4.150302E+07	3.5113E+07	3.649802E+07	1.918001E+07	2.0533E+07	2.962501E+07				+	10	10	10	17.7	17.7	17.7	70.861	0	21.018	790000000	137	0.00397585300269545	0.0150540701128936	Q12374	Q12374	Nuclear control of ATPase protein 2	NCA2	sp|Q12374|NCA2_YEAST Nuclear control of ATPase protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NCA2 PE=1 SV=1
6425798	7086198	7526600	5661402	5371202	1.283699E+07	6509904	6358202	1.444201E+07	1.355201E+07	1.2084E+07	1.650699E+07	4704598	3736000	3896799	3151107	1450853	5577600	3935000	7982196	2586091	2032598	1.173E+07	7640403	5155101	6672597	7387204	4338203	7817105	7712296	8031695	7166905				+	3	3	3	12.7	12.7	12.7	31.519	0.00031397	4.1664	156400000	27	0.00658693452868613	0.0194835164835165	Q12375	Q12375	Mitochondrial ornithine transporter 1	ORT1	sp|Q12375|ORT1_YEAST Mitochondrial ornithine transporter 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ORT1 PE=1 SV=2
5.041497E+08	5.091499E+08	4.298097E+08	5.0252E+08	4.176199E+08	4.659799E+08	4.808701E+08	3.861101E+08	4.261698E+08	4.598902E+08	4.932099E+08	4.782997E+08	8.218304E+08	6.6838E+08	7.321496E+08	6.9479E+08	6.091001E+08	6.816499E+08	5.774099E+08	5.637299E+08	2.948299E+08	8.5112E+08	4.633702E+08	4.632201E+08	5.284501E+08	5.018097E+08	5.228198E+08	6.082399E+08	2.649498E+08	1.628001E+08	5.3739E+08	4.179701E+08				+	19	19	19	49.3	49.3	49.3	49.773	0	125.15	11528000000	245	0.00633017968431704	0.0190740331491713	Q12377	Q12377	26S proteasome regulatory subunit RPN6	RPN6	sp|Q12377|RPN6_YEAST 26S proteasome regulatory subunit RPN6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPN6 PE=1 SV=3
3405800	5331702	7168402	9307396	4984903	4518398	5409199	4799302	4882597	4211201	3398702	1536195	4587602	3029402	4941622	3203102	5872698	6338696	3743501	3173499	5048802	6991901	3509124	8003605	5438103	4203603	5648804	5887499	1.099699E+07	9181902	1464669	6168100					2	2	2	12.9	12.9	12.9	19.356	0.0054882	2.4597	143110000	12	0.555356071413472	0.429334131020042	Q12379	Q12379	Anaphase-promoting complex subunit SWM1	SWM1	sp|Q12379|SWM1_YEAST Anaphase-promoting complex subunit SWM1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SWM1 PE=1 SV=1
6866201	5059867	2746923	6489204	7887802	4771446	6776398	6706905	6617260	1371700	7390799	7010199	1.1618E+07	1.254601E+07	1.239101E+07	1.1046E+07	7141698	8536500	1.0517E+07	1.1153E+07	4538112	3262233	7269596	7711898	1.3378E+07	5637099	4578701	8823303	4611787	9934702	8023003	8890598					3	3	3	18.3	18.3	18.3	32.84	0	8.3517	160080000	25	0.062600913258074	0.0725007849293564	Q12382	Q12382	CTP-dependent diacylglycerol kinase 1	DGK1	sp|Q12382|DGK1_YEAST CTP-dependent diacylglycerol kinase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DGK1 PE=1 SV=1
3802299	6988001	3332023	8360895	7540604	1.2825E+07	8206904	1.3639E+07	8254500	1.5986E+07	1.108E+07	1.6927E+07	1.3265E+07	8875800	1.2774E+07	1.205299E+07	8204106	9872600	6984205	6034103	1.6225E+07	5273119	1.1791E+07	1.601301E+07	8152703	1.0587E+07	6359202	6020899	1.4438E+07	3039053	1.408001E+07	1.565899E+07					4	4	4	11.1	11.1	11.1	54.094	0	10.649	256330000	20	0.116070481525218	0.111274981765135	Q12383	Q12383	tRNA:m(4)X modification enzyme TRM13	TRM13	sp|Q12383|TRM13_YEAST tRNA:m(4)X modification enzyme TRM13 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRM13 PE=1 SV=1
2167840	2826187	7773264	1902547	1468600	3153899	5468506	3012902	1688023	4440500	2807712	2985661	5927699	4887202	6228403	4072602	2673634	2476282	2934498	2333479	2092632	3686138	4844551	4362993	3704498	2304050	4117103	4459809	6344070	6689601	3957094	3675437					4	4	4	9.1	9.1	9.1	45.14	0.00030769	3.747	40876000	6	0.149145517746509	0.133652601969058	Q12385	Q12385	1-acylglycerol-3-phosphate O-acyltransferase ICT1	ICT1	sp|Q12385|ICT1_YEAST 1-acylglycerol-3-phosphate O-acyltransferase ICT1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ICT1 PE=3 SV=1
5.769101E+07	6.112104E+07	4.610701E+07	4.849799E+07	4.941902E+07	2.770601E+07	3.9341E+07	3.6514E+07	6.024999E+07	7.0743E+07	7.199802E+07	3.531599E+07	8.110796E+07	9.875106E+07	7.796101E+07	9.375606E+07	6.008104E+07	6.178301E+07	6.082399E+07	6.229802E+07	3788885	8981305	1.8322E+07	1.843301E+07	4.5539E+07	5.714801E+07	6.830898E+07	5.208502E+07	8630723	2911000	5.897603E+07	9790596				+	18	18	18	29.5	29.5	29.5	100.21	0	59.04	1274300000	184	2.1144070523949E-05	0.00123422159887798	Q12386	Q12386	Actin-like protein ARP8	ARP8	sp|Q12386|ARP8_YEAST Actin-like protein ARP8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARP8 PE=1 SV=1
1.639401E+08	1.9135E+08	1.2182E+08	1.5909E+08	1.404801E+08	1.1867E+08	1.0771E+08	1.2404E+08	1.457501E+08	1.537499E+08	1.484799E+08	1.421101E+08	1.900601E+08	1.995301E+08	1.915801E+08	1.5688E+08	1.689901E+08	1.8847E+08	1.561799E+08	1.724299E+08	7.158599E+07	6.778898E+07	1.2662E+08	1.2929E+08	1.7374E+08	1.595201E+08	1.7789E+08	1.895901E+08	6.427701E+07	7.656602E+07	1.6598E+08	1.2156E+08				+	21	21	21	27.5	27.5	27.5	92.808	0	34.736	3952100000	282	0.000647053274788946	0.00640384615384615	Q12387	Q12387	N-terminal acetyltransferase B complex subunit MDM20	MDM20	sp|Q12387|NAA25_YEAST N-terminal acetyltransferase B complex subunit MDM20 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MDM20 PE=1 SV=1
2.751601E+08	3.0232E+08	2.543401E+08	2.5317E+08	2.100901E+08	2.174499E+08	2.4203E+08	1.847199E+08	2.549401E+08	2.7361E+08	2.5596E+08	2.4737E+08	2.8706E+08	2.838998E+08	2.5443E+08	2.564501E+08	2.311399E+08	3.078302E+08	2.4657E+08	2.848601E+08	1.7194E+08	1.3658E+08	1.9619E+08	2.1379E+08	2.949101E+08	3.316101E+08	3.3512E+08	2.947998E+08	1.4349E+08	9.757502E+07	2.800401E+08	1.626E+08				+	31	31	31	34.3	34.3	34.3	112.94	0	114.15	6558200000	470	0.000244255811179953	0.00385071770334928	Q12389	Q12389	ATP-dependent RNA helicase DBP10	DBP10	sp|Q12389|DBP10_YEAST ATP-dependent RNA helicase DBP10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DBP10 PE=1 SV=2
5.816199E+07	7.539597E+07	8.462795E+07	9.197002E+07	4.671698E+07	8.004398E+07	7.678203E+07	1855833	8.679502E+07	1.000701E+08	4.814198E+07	4841401	8.089496E+07	5.939803E+07	2255102	4.429699E+07	8.781095E+07	4.203902E+07	6.593803E+07	5.124997E+07	2654274	1.307501E+08	6382896	3209953	5.646802E+07	1.1618E+08	7.5577E+07	6.720102E+07	1.388399E+08	4.709999E+07	5.595199E+07	7.149501E+07					3	3	3	9.7	9.7	9.7	48.87	0	5.5677	1000100000	6	0.216983802909515	0.179754197447952	Q12398	Q12398	Probable transcription factor HMS1	HMS1	sp|Q12398|HMS1_YEAST Probable transcription factor HMS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HMS1 PE=1 SV=1
2.761499E+07	2.1964E+07	1.4339E+07	1.6983E+07	1.654E+07	2.3707E+07	2.923399E+07	1.6539E+07	1.884999E+07	1.1859E+07	2.187501E+07	1.3537E+07	2.822401E+07	2.0282E+07	1.7229E+07	2.437999E+07	3.301001E+07	1.575099E+07	1.954599E+07	1.8657E+07	4676902	1.6191E+07	1.762599E+07	2.011399E+07	1.938E+07	2.514501E+07	1.7464E+07	2.341E+07	8037601	1.146955E+07	1.692101E+07	1.7044E+07					8	8	8	29.4	29.4	29.4	34.52	0	14.926	464880000	68	0.165963008394474	0.145072866065232	Q12400	Q12400	tRNA (guanine(9)-N1)-methyltransferase	TRM10	sp|Q12400|TRM10_YEAST tRNA (guanine(9)-N1)-methyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRM10 PE=1 SV=1
6.985201E+08	6.694696E+08	7.726E+08	6.943997E+08	9.382598E+08	1.0753E+09	9.149401E+08	8.751205E+08	7.016902E+08	6.489701E+08	6.411702E+08	7.901495E+08	4.438797E+08	4.273297E+08	4.6937E+08	4.420198E+08	6.787399E+08	7.866401E+08	8.9033E+08	8.824095E+08	9.509101E+08	1.114901E+09	1.091899E+09	1.2546E+09	6.966396E+08	6.803804E+08	8.005202E+08	7.091896E+08	8.764404E+08	8.950804E+08	8.6435E+08	9.053704E+08				+	6	6	6	26.7	26.7	26.7	20.269	0	159.86	19052000000	228	7.7154453208077E-12	0.00019047619047619	Q12402	Q12402	Protein YOP1	YOP1	sp|Q12402|YOP1_YEAST Protein YOP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YOP1 PE=1 SV=3
9.114197E+07	8.598502E+07	9.654296E+07	8.277296E+07	9.404394E+07	1.0285E+08	7.432404E+07	8.973399E+07	9.947306E+07	9.352406E+07	9.155004E+07	7.714202E+07	5.333203E+07	4.995802E+07	3.389198E+07	3.935E+07	6.110496E+07	7.553605E+07	7.988002E+07	7.1502E+07	1.7448E+08	1.4443E+08	1.0353E+08	9.300704E+07	7.801896E+07	7.814903E+07	6.116202E+07	6.198001E+07	1.855001E+08	2.2179E+08	8.723598E+07	9.185204E+07				+	9	9	9	30.8	30.8	30.8	36.408	0	13.047	1779400000	183	1.19944759614853E-05	0.000995363214837712	Q12404	Q12404	Protein disulfide-isomerase MPD1	MPD1	sp|Q12404|MPD1_YEAST Protein disulfide-isomerase MPD1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MPD1 PE=1 SV=1
4.4888E+07	4.747598E+07	4.046802E+07	5.5298E+07	5.005501E+07	7.743405E+07	5.605602E+07	6.352404E+07	2.651499E+07	4.725299E+07	3.8291E+07	4.159201E+07	5.112903E+07	5.331998E+07	3.9953E+07	4.399699E+07	6.012697E+07	6.973796E+07	1.314899E+07	3.770402E+07	6.783703E+07	3.361602E+07	5.7144E+07	6.168001E+07	4.676697E+07	6.069298E+07	5.564004E+07	4.768299E+07	1.0061E+08	3.190798E+07	5.293703E+07	6.761998E+07					11	11	11	33.8	33.8	33.8	53.81	0	31.608	1271800000	139	0.457625555522199	0.349889840881273	Q12406	Q12406	Actin-related protein 7	ARP7	sp|Q12406|ARP7_YEAST Actin-related protein 7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARP7 PE=1 SV=1
9453597	1.4638E+07	1.604399E+07	1.4568E+07	1.492E+07	1.7497E+07	1.0096E+07	1.1978E+07	1.674801E+07	1.936901E+07	1.094001E+07	5.137398E+07	1.393E+07	8097501	2.828901E+07	2.333099E+07	1.1973E+07	2.045699E+07	3.4429E+07	2.387199E+07	2.501599E+07	4.3704E+07	3.913299E+07	3.963E+07	1.5448E+07	1.502099E+07	1.7715E+07	2.051799E+07	1.8807E+07	3.905598E+07	2.461798E+07	3.622598E+07				+	3	3	3	16.8	16.8	16.8	19.063	0	6.8005	448770000	64	0.0164965498415765	0.0322679425837321	Q12408	Q12408	Phosphatidylglycerol/phosphatidylinositol transfer protein	NPC2	sp|Q12408|NPC2_YEAST Phosphatidylglycerol/phosphatidylinositol transfer protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NPC2 PE=1 SV=1
2442735	3058582	1.234601E+07	5600402	1518944	2065593	3627127	2596773	1.2257E+07	6981832	6421297	2.6359E+07	5208667	4837051	3380038	1395340	6100100	6032212	2721706	6290784	1.3485E+07	1.2013E+07	1.113099E+07	2756652	963396.1	3252672	5476045	1579328	1.065301E+07	4896483	1.483301E+07	8040301				+	2	2	2	5.9	5.9	5.9	60.25	0.00030921	3.8759	79540000	8	0.00519408958131232	0.0173166287015945	Q12412	Q12412	Protein PNS1	PNS1	sp|Q12412|PNS1_YEAST Protein PNS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PNS1 PE=1 SV=1
4.2936E+07	4.626797E+07	4.786603E+07	4.338701E+07	5.032501E+07	5.246797E+07	3.777202E+07	4.097001E+07	3.928398E+07	3.9921E+07	4.1186E+07	4.511998E+07	4.733903E+07	4.249101E+07	4.323099E+07	4.018498E+07	3.5095E+07	4.103702E+07	3.996298E+07	4.112E+07	3.3007E+07	3.2735E+07	4.027103E+07	5.249698E+07	5.353697E+07	4.162298E+07	4.870998E+07	5.431901E+07	4.968802E+07	2.197701E+07	4.401398E+07	4.2607E+07					10	10	10	40	40	40	49.146	0	48.435	1046900000	164	0.403133623573457	0.311101938711695	Q12415	Q12415	Transcription factor tau 55 kDa subunit	TFC7	sp|Q12415|TFC7_YEAST Transcription factor tau 55 kDa subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TFC7 PE=1 SV=1
1.1442E+07	8238049	1.4416E+07	5778246	1.1605E+07	1.469901E+07	1.2211E+07	1.7646E+07	1.413E+07	1.538301E+07	2287980	1563444	1.2184E+07	3644378	4626002	1.0095E+07	4191582	2219182	1.0473E+07	3345933	3.361602E+07	2.111499E+07	1601581	6912004	3094309	5421699	1.829999E+07	1.2582E+07	2.104401E+07	3.695199E+07	3450387	2.067E+07					5	5	5	12.5	12.5	12.5	32.901	0.00031476	4.2043	182620000	24	0.422335463508167	0.32464556176288	Q12416	Q12416	G1-specific transcriptional repressor WHI5	WHI5	sp|Q12416|WHI5_YEAST G1-specific transcriptional repressor WHI5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=WHI5 PE=1 SV=1
3387200	3320716	1872000	1885899	1133222	2204199	4277402	2263501	7252508	3188698	2114883	1518392	4782302	2909800	5425801	4575699	2242099	3629501	2559600	3674602	6712129	9909791	3758298	7207497	2326139	3826884	2780700	4096000	3558299	4077715	4827302	3120899				+	4	4	4	13.5	13.5	13.5	50.7	0	4.5327	61863000	17	0.0227448534140059	0.0386381429221666	Q12417	Q12417	Pre-mRNA-splicing factor PRP46	PRP46	sp|Q12417|PRP46_YEAST Pre-mRNA-splicing factor PRP46 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRP46 PE=1 SV=1
1.2115E+07	1.6569E+07	2052980	1.177301E+07	1.045E+07	1.689901E+07	1.2659E+07	1.2927E+07	1.180301E+07	1.0024E+07	4655188	1.3388E+07	1.792399E+07	9870199	1.002901E+07	6672500	1.5202E+07	1.482601E+07	9274894	1.073101E+07	9064604	6784305	6836500	1.2675E+07	1.0666E+07	1.293199E+07	1.3339E+07	1.766899E+07	1.252001E+07	1.0631E+07	1.3389E+07	2.195401E+07					2	2	2	17.8	17.8	17.8	20.876	0	7.5886	277630000	58	0.533140438693893	0.41058045112782	Q12425	Q12425	Iron-sulfur assembly protein 2	ISA2	sp|Q12425|ISA2_YEAST Iron-sulfur assembly protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ISA2 PE=1 SV=1
2.372001E+07	3.3126E+07	4.970103E+07	4.769302E+07	6.140801E+07	6.420898E+07	3.720198E+07	4.172899E+07	3.485502E+07	4.689197E+07	3.354401E+07	3.567399E+07	3.087901E+07	2.153101E+07	1.079701E+07	1.6103E+07	2.7865E+07	4.392098E+07	2.939401E+07	2.2995E+07	8.519802E+07	7.684895E+07	3.029201E+07	2.296301E+07	4.019002E+07	3.883098E+07	3.634101E+07	3.687698E+07	7.662596E+07	7.275297E+07	5.3638E+07	3.640198E+07				+	12	12	12	40	40	40	56.263	0	69.977	835710000	105	0.00694901461859325	0.0200217983651226	Q12427	Q12427	Protein STB3	STB3	sp|Q12427|STB3_YEAST Protein STB3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STB3 PE=1 SV=1
3.3379E+07	3.594902E+07	5.920203E+07	3.215002E+07	3.899401E+07	6.272098E+07	5.304401E+07	4.308703E+07	4.794602E+07	4.998802E+07	3.377501E+07	5.0523E+07	5.3648E+07	3.4476E+07	4.539102E+07	5.604698E+07	4.5402E+07	5.767301E+07	5.0378E+07	5.168401E+07	7.851097E+07	3.915301E+07	6.239001E+07	5.427601E+07	3.707501E+07	4.4088E+07	4.375499E+07	2.8585E+07	1.2099E+08	4.1487E+07	5.511904E+07	5.5537E+07					8	8	8	15	15	15	77.94	0	14.741	1177400000	74	0.153031366780129	0.136421052631579	Q12429	Q12429	Diphthine--ammonia ligase	DPH6	sp|Q12429|DPH6_YEAST Diphthine--ammonia ligase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DPH6 PE=1 SV=1
4.0569E+07	3.471402E+07	3.021502E+07	3.2767E+07	2.8633E+07	3.283899E+07	3.337798E+07	2.336702E+07	3.578699E+07	4.7188E+07	3.156698E+07	3.768199E+07	5.5524E+07	5.1563E+07	4.527499E+07	5.355297E+07	3.769001E+07	5.003198E+07	4.070901E+07	4.872602E+07	1.3732E+07	2.479099E+07	2.895899E+07	1806514	4.300701E+07	4.035998E+07	4.3644E+07	2.958998E+07	6.297998E+07	1.5119E+07	3.508201E+07	1.667999E+07				+	8	8	8	22.9	22.9	22.9	45.203	0	15.628	1004100000	110	0.0201335376824443	0.0359444187123668	Q12432	Q12432	Chromatin modification-related protein EAF3	EAF3	sp|Q12432|EAF3_YEAST Chromatin modification-related protein EAF3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EAF3 PE=1 SV=1
6.6764E+08	6.644102E+08	7.863603E+08	7.399304E+08	6.215299E+08	6.723203E+08	5.826096E+08	6.109898E+08	5.759498E+08	5.430803E+08	5.612602E+08	7.0126E+08	5.2484E+08	4.896598E+08	6.427301E+08	5.3475E+08	4.781701E+08	5.476703E+08	6.327501E+08	5.826997E+08	7.061004E+08	7.473798E+08	6.810698E+08	6.387597E+08	6.362304E+08	5.876798E+08	7.346599E+08	6.500701E+08	9.360495E+08	1.0138E+09	7.146901E+08	9.724598E+08				+	14	14	14	65.8	65.8	65.8	23.138	0	269.05	15275000000	574	1.26941315126766E-05	0.00101071975497703	Q12434	Q12434	Rho GDP-dissociation inhibitor	RDI1	sp|Q12434|GDIR_YEAST Rho GDP-dissociation inhibitor OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RDI1 PE=1 SV=1
2320159	3537417	5724920	3782739	2591026	1.107012E+07	1.081201E+07	7750503	5698972	2992027	2378807	5312423	3619027	3010792	5644765	3137791	9379226	4085680	3497245	4937619	3611146	2884261	3027168	9433197	2921931	614881.1	6508553	1790973	5266709	8133755	9101001	1982302					2	2	2	4.7	4.7	4.7	46.362	0.008762	2.1122	25845000	7	0.263244384273469	0.211180026281209	Q12436	Q12436	Zinc-regulated transporter 2	ZRT2	sp|Q12436|ZRT2_YEAST Zinc-regulated transporter 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ZRT2 PE=1 SV=1
